,s1,s41,s42,s43,a0,a2,a301,a4,a501,a6,a7a,a7aa,a7b,a7c,a8a,a10,a10a,a11,a1299,a121,a122,a123,a124,a125,a126,a127,a128,a12a,a13,a14,a15,a16,a17,a18,a21,a281,a282,a283,a284,a285,a286,a3001,a3002,a3003,a3004,a3005,a3006,a3007,a3008,a3009,a3010,a3011,a3012,a311,a312,a313,a31a,a31b,a32,a35,a36,a431,a432,a433,a434,a58,a59a,a59c,a59e,a59f,a611,a612,a613,a614,a62,a63,a64,a65,a66,a6799,a6701,a6702,a6703,a6704,a6705,a6706,a6707,a6708,a67a,a681,a682,a68a,a69,a70,a71a,a71b,a72,a73,a74,a75a,a81,a82,a85,a89a,a89b,a89c,a89d,a90a,a90b,a90c,a90d,b1,b2,b3,b5,b6,b1001,b1002,b1003,b1004,b1005,b1006,b1007,b1008,b1009,b1010,b1011,b1012,b1013,b12,b161,b162,b163,b164,b165,b166,b167,b168,b169,a60k,b7,a371,a372,a373,a421,a422,a423,a425,a7b
1254,2,11,30,53,2015/7/17 10:08,1,1949,1,1,1,1, , , ,8000,1, ,200,0,1,0,0,0,0,0,0,0, ,170,152,4,5,5,1,1,3,1,1,5,1,1,1,5,4,4,5,4,5,5,1,5,5,5,1,4,1, , ,1,4,5,3,2,3,1,3, , , , ,1,1,2,2,16000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1969,1950,1969,1,1,1,8000,3, , ,1929,1,1,2,1930,1,1,2,2,2,4,2,10000,5,4,3,3,5,-8,3,4,3,-8,-8,-8,3,5,80,90,80,70,70,80,80,80,80, ,3,2,1,1,4,3,3,4, 
1255,2,11,30,53,2015/7/18 11:50,2,1955,1,1,1,10, ,4,1974,0,1, ,120,0,1,1,0,0,0,0,0,0, ,155,100,4,4,3,1,1,2,2,2,4,3,1,1,5,4,4,4,3,2,1,2,5,3,2,4,4,1,1,3,1,2,4,2,2,6,3,6, , , , ,1,1,2,2,50000,6,2,1,2,0,1,0,0,0,0,0,0,0, ,1,2,0,3,1976,1955,1976,4,1,1,20000,1,3,1,1926,1,1,16,1928,1,1,16,2,1,4,-8,30000,5,4,4,4,5,4,3,5,4,4,4,4,1,3,70,70,70,80,60,70,70,70,70, ,6,2,1,1,2,2,4,5,4
1256,1,11,29,52,2015/7/22 18:00,1,1957,1,0,4,4, ,4,1974,24000,1, ,26,0,0,0,0,0,0,0,0,1, ,175,140,5,5,5,5,3,1,1,2,5,1,1,1,5,5,5,5,3,4,5,5,5,5,5,4,4,3,7,2,4,2,5,4,5,5,3,5, , , , ,1,1,2,2,24000,3,2,0,2,0,1,0,0,0,0,0,0,0, ,1,0,0,3,1983,1962,1983,4,1,5,0,5, , ,-2,1,1,5,-2,1,1,15,3,3,4,2,50000,5,4,-8,-8,5,2,2,3,2,3,5,-8,1,4,70,50,30,30,30,30,80,80,50,1,6,2,1,1,4,4,4,4,4
1257,1,11,29,52,2015/7/22 9:52,2,1980,1,1,1,4, ,4,-2,0,1, ,12,0,0,0,0,0,0,0,0,1, ,155,120,3,4,4,1,2,1,1,1,5,2,3,2,5,5,5,5,4,4,5,5,5,5,3,2,2,1,2,4,1,4,4,2,2,2,2,1,3,1,2,3,1,2,2,2,-3,4,1,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,2003,1980,2003,4,1,1,-3,1,3,1,-2,4,1,2,-2,6,1,2,3,2,4,-8,50000,4,4,3,3,4,-8,3,4,3,3,-8,2,2,4,-2,80,-2,-2,-2,-2,-2,-2,80, ,-8,2,1,1,2,2,4,4,4
1258,1,11,30,53,2015/7/22 11:32,2,1988,1,1,1,6, ,4,2003,0,1, ,300,0,1,0,0,0,0,0,0,0, ,165,138,5,5,4,1,1,3,3,1,5,2,1,1,4,3,3,5,4,3,3,3,5,5,3,4,4,3,1,3,1,2,5,1,1,1,1,5, , , , ,1,1,2,2,40000,4,2,1,2,0,1,0,0,0,0,0,0,0, ,1,1,2,3,2007,1982,2007,4,1,1,40000,1,1,1,1960,3,1,2,1963,1,1,2,2,1,4,2,100000,5,5,5,5,5,5,4,5,3,2,2,2,1,4,40,60,60,50,50,80,70,70,70,3,3,2,1,1,2,2,2,4,4
1259,1,11,29,52,2015/7/18 9:55,1,1973,1,1,1,10, ,4,-2,-2,1, ,300,0,1,0,0,0,0,0,0,0, ,173,150,3,5,5,1,2,5,1,1,5,5,4,1,5,4,2,4,4,4,4,1,5,5,1,3,3,1,4,6,1,4,5,4,4,4,4,1,3,20,1,2,1,1,2,2,-2,4,3,1,1,0,1,0,0,0,0,0,0,0, ,0,0, ,3,1996,1973,1996,7,1,1,-2,6, , ,-2,3,1,2,-2,3,1,2,2,3,2,3,-3,5,5,2,2,3,3,3,5,4,4,-8,3,2,5,80,80,80,80,80,80,80,80,80, ,5,3,2,1,4,2,2,2,4
1260,1,11,29,52,2015/7/15 8:49,1,1939,1,1,1,3, ,4,1951,20000,1, ,116,0,0,0,1,0,0,0,0,0, ,162,120,2,2,3,5,2,1,1,2,4,1,1,1,5,2,5,5,5,5,5,1,5,5,5,1,1,1, , ,1,2,4,6,6,6,6,5, , , , ,1,2,1,1,50000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,1,0,1,3,1973,1953,1973,6,4,5,30000,5, , ,-2,3,1,-8,-2,-8,1,2,2,2,4,2,100000,4,4,4,3,4,3,2,5,5,4,3,4,2,2,88,77,88,80,60,60,58,60,80,3,5,1,1,0,2,2,2,5,4
1261,1,11,30,53,2015/7/15 17:45,1,1992,1,1,1,10, ,4,2013,10000,2, ,100,0,0,0,0,1,0,0,0,0, ,178,140,5,5,3,2,2,1,1,1,1,5,1,5,4,5,5,5,3,1,1,1,5,5,1,4,4,2,7,2,5,1,3,3,9,10,8,5, , , , ,1,2,2,2,200000,1,3,3,1,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1960,3,1,1,1964,4,1,10,3,-8,2,-8,100000,-8,-8,-8,-8,3,2,2,5,5,5,-8,-8,5,1,30,20,5,5,5,5,10,40,50, ,3,2,1,1,3,3,3,4,4
1262,2,11,30,53,2015/7/19 11:45,2,1958,1,1,1,3, ,4,1973,0,1, ,140,0,0,1,0,0,0,0,0,0, ,156,115,4,5,5,1,1,1,1,1,4,1,3,2,5,4,5,5,4,4,5,1,5,5,5,5,4,1,1,1,1,1,4,3,1,4,1,4, , , , ,1,1,2,2,30000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1980,1956,1980,1,1,1,30000,3, , ,1934,1,1,2,1935,1,1,2,2,1,4,2,-2,5,3,3,3,5,-8,1,4,3,-8,-8,-8,1,5,80,70,54,80,60,75,65,80,80, ,3,2,1,1,4,2,3,5,4
1263,1,11,29,52,2015/7/18 11:02,1,1968,1,1,3,3, ,2, ,-3,1, ,141,0,1,0,0,0,0,0,0,0, ,165,150,4,4,4,1,1,1,1,1,3,1,1,2,5,4,5,4,3,3,3,1,5,5,5,2,2,2,1,1,2,2,4,4,3,-8,2,4, , , , ,1,1,2,2,-3,3,1,1,2,0,1,0,0,0,0,0,0,0, ,0,1,0,3,1990,1968,1990,4,1,1,0,5, , ,-2,1,1,2,-2,1,1,-8,3,2,5,-8,-2,4,4,4,4,3,-8,4,4,2,2,-8,-8,1,5,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,3,1,97,97,2,2,2,4,2
1264,1,11,31,54,2015/7/23 10:54,2,1950,1,1,1,10, ,4,1972,30000,1, ,110,0,0,1,0,0,0,0,0,0, ,162,120,4,4,5,2,1,3,3,2,4,3,2,2,5,3,2,4,4,4,2,1,5,5,2,3,4,3,7,3,2,3,4,5,6,5,3,5, , , , ,1,1,1,1,60000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,1,0,0,3,1974,1948,1974,12,1,2,30000,5, , ,1929,3,1,2,1930,3,1,2,1,3,4,2,50000,3,3,-8,-8,5,4,3,4,3,3,-8,3,1,3,70,70,60,60,60,60,60,60,70,1,6,2,1,1,4,4,3,3,4
1265,1,11,29,52,2015/7/23 11:10,1,1992,1,1,1,10, ,4,2014,20000,1, ,80,0,0,0,0,1,0,0,0,0, ,174,190,5,5,5,5,4,1,1,2,2,5,2,2,4,4,3,4,5,4,5,5,5,5,1,2,3,3,6,3,3,4,5,5,5,6,5,1,6,1,1,4,1,1,2,2,50000,3,3,2,1,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1957,6,4,1,1963,1,1,1,2,2,4,2,-2,3,3,-8,-8,4,4,3,4,3,3,-8,-8,2,3,80,100,80,70,-2,90,80,70,60, ,5,2,1,1,4,4,3,4,4
1266,1,11,30,53,2015/7/21 16:36,2,1989,1,1,1,10, ,4,2012,-3,2, ,100,0,0,0,0,1,0,0,0,0, ,160,100,4,5,5,2,1,2,2,1,4,5,4,1,4,3,3,4,3,3,2,2,5,5,1,3,3,3,2,2,2,4,4,5,5,7,5,1,3,3,1,3,1,1,2,2,-3,4,1,1,2,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1970,14,1,17,1973,14,1,17,2,1,4,2,50000,3,3,-8,-8,4,3,2,4,1,3,3,3,2,2,80,80,80,80,70,80,60,80,80, ,6,2,1,1,4,4,4,4,4
1267,1,11,30,53,2015/7/15 17:51,2,1991,1,1,1,7, ,4,2009,20000,1, ,80,0,1,0,0,0,0,0,0,0, ,168,120,3,5,5,2,2,1,2,2,3,5,3,2,3,2,3,4,4,3,1,3,4,4,1,3,3,3,2,2,2,1,5,5,5,10,5,1,3,6,1,3,1,1,2,2,70000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,1,0,1,3,2012,1988,2012,6,1,2,50000,1,3,1,1965,4,1,1,1967,4,1,15,2,2,4,2,50000,3,3,3,3,3,3,3,3,3,3,3,3,1,3,85,85,85,85,85,85,85,85,85, ,4,2,1,1,2,3,5,3,4
1268,1,11,31,54,2015/7/21 15:16,2,1945,1,1,1,4, ,4,1960,0,1, ,90,0,0,0,1,0,0,0,0,0, ,165,130,4,4,4,2,1,3,2,2,4,3,1,1,5,3,3,5,4,4,3,1,5,5,3,2,4,2,3,4,1,4,4,5,6,5,3,5, , , , ,1,1,1,1,50000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1964,1939,1964,6,1,2,50000,5, , ,1915,2,1,2,1920,3,1,2,2,3,3,2,10000,4,3,-8,-8,5,4,3,4,3,3,-8,3,1,3,70,70,70,70,60,60,60,60,70, ,3,2,1,1,4,4,4,2,4
1269,1,11,29,52,2015/7/19 9:34,2,1967,1,1,1,4, ,4,-2,0,1, ,200,0,1,0,0,0,0,0,0,0, ,172,165,4,4,4,1,1,2,2,5,5,5,1,1,2,2,2,2,3,1,2,1,4,5,1,4,2,2,3,4,1,3,5,-8,-8,-8,-8,4, , , , ,1,1,2,2,0,3,3,2,1,0,1,0,0,0,0,0,0,0, ,1,0,0,3,-2,1968,-2,4,1,1,0,4, , ,-2,1,1,2,-2,-8,1,-8,2,2,-8,-8,-2,5,4,5,5,5,4,-8,4,1,4,-8,-8,1,5,100,100,100,100,100,100,100,100,100, ,-8,-2,97,97,1,1,2,2,4
1270,2,11,30,53,2015/7/21 8:51,2,1963,1,1,1,1, , , ,3000,1, ,100,0,0,1,0,0,0,0,0,0, ,160,110,2,2,3,1,1,2,2,2,4,1,1,1,5,4,4,4,4,3,3,2,5,2,5,3,4,1,2,4,2,4,4,3,2,5,3,3, , , , ,1,1,2,2,14000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,1,2,0,3,-2,1958,-2,4,1,1,10000,1,2,1,-2,1,1,16,-2,1,1,2,2,2,4,3,20000,5,4,4,4,5,4,3,5,4,4,4,4,1,4,80,90,80,90,80,90,80,70,80, ,6,2,1,1,4,2,4,4, 
1271,1,11,29,52,2015/7/19 10:44,2,1959,1,1,1,3, ,4,1970,0,1, ,200,0,1,0,0,0,0,0,0,0, ,150,130,5,4,4,1,1,1,1,4,4,1,1,1,5,4,5,5,4,4,5,5,5,5,5,4,3,2,3,5,2,3,4,2,1,3,1,4, , , , ,1,1,2,2,8000,5,2,1,2,0,1,0,0,0,0,0,0,0, ,0,2,0,3,1982,1962,1982,3,1,1,7000,4, , ,-2,3,1,2,-2,1,1,2,3,2,4,3,100000,3,3,4,2,4,4,4,2,2,2,2,2,1,5,100,80,80,70,79,80,69,80,55, ,4,3,2,1,4,4,4,3,4
1272,1,11,30,53,2015/7/18 15:17,1,1985,1,1,1,12, ,4,2007,30000,2, ,80,0,1,0,0,0,0,0,0,0, ,178,128,5,4,3,5,1,2,3,2,4,5,2,1,3,4,2,4,4,3,1,2,5,4,1,3,3,3,2,3,3,4,4,6,5,7,5,1,2,7,1,1,1,1,2,2,60000,3,3,1,1,0,0,1,0,0,0,0,0,0, ,1,0,1,3,2009,1985,2009,10,2,5,30000,1,6,1,1960,4,1,7,1960,3,1,12,2,1,3,2,60000,5,4,4,4,5,5,3,5,4,4,3,3,1,3,70,70,70,70,60,80,70,80,80, ,6,2,1,1,2,2,4,4,4
1273,1,11,29,52,2015/7/23 11:08,1,1996,1,1,1,12, ,1,2013,1800,1, ,100,0,0,0,0,1,0,0,0,0, ,178,145,4,4,4,5,2,2,3,4,4,4,3,3,3,4,4,4,4,3,3,3,4,4,2,2,2,4,3,2,4,3,4,4,4,4,4,6, , , , ,-1,-1,-1,-1,-2,3,3,1,1,0,0,1,0,0,0,0,0,0, ,1,0,0,1, , , , , , , , , , ,1970,6,1,1,1970,4,1,1,2,2,4,2,60000,4,4,3,3,4,4,2,4,3,3,3,2,2,4,80,88,80,80,70,80,80,80,90, ,6,2,1,1,3,3,3,3,1
1274,1,11,29,52,2015/7/16 17:52,1,1947,1,1,1,4, ,2,-1,20000,1, ,55,0,0,1,0,0,0,0,0,0, ,165,130,2,4,3,5,4,3,2,2,4,1,2,1,5,5,3,5,4,4,5,4,4,5,5,1,4,2, , ,2,4,4,5,5,5,5,5, , , , ,1,1,2,2,60000,3,3,1,2,0,1,0,0,0,0,0,0,0, ,2,0,0,3,1960,1950,1960,4,1,5,20000,5, , ,1927,2,1,2,1930,1,1,2,2,2,4,2,15000,3,3,3,2,3,3,3,3,2,3,3,3,3,5,80,80,75,76,80,65,70,65,70,1,4,3,2,1,4,2,3,4,2
1275,1,11,31,54,2015/7/20 16:06,1,1950,1,1,1,7, ,4,-2,-1,1, ,130,0,1,0,0,0,0,0,0,0, ,168,120,4,5,5,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,2,2, , ,1,2,4,2,1,2,2,4, , , , ,1,1,2,2,-1,2,3,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,3,1988,1950,1988,7,1,-8,-1,4, , ,-2,1,1,2,-2,1,1,2,2,1,4,-8,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,84,60,70,87,90,80,80,80,80, ,3,2,1,1,1,2,2,3,4
1276,1,11,30,53,2015/7/15 16:25,2,1974,1,1,1,11, ,4,2002,30000,1, ,35,0,1,0,0,0,0,0,0,0, ,161,126,3,5,3,5,2,3,4,5,2,4,1,4,5,3,1,4,3,3,1,1,5,4,1,4,5,5,1,5,2,-8,4,2,4,3,6,1,3,18,1,3,1,1,2,2,50000,3,2,1,2,0,1,0,0,0,0,0,0,0, ,0,1,1,3,2000,1975,2000,7,1,5,20000,1,3,1,1946,4,4,1,1946,9,4,1,3,2,4,3,50000,4,5,5,4,5,5,1,5,4,4,-8,4,1,3,60,60,50,50,40,40,40,50,40, ,5,2,1,1,2,1,2,5,4
1277,1,11,30,53,2015/7/16 15:06,2,1933,1,1,1,1, , , ,600,1, ,100,0,0,0,1,0,0,0,0,0, ,160,90,4,3,5,1,1,1,1,1,3,1,1,2,5,5,5,-8,-8,5,5,3,5,4,5,4,4,1,1,1,1,4,5,4,3,4,1,3, , , , ,1,1,2,2,8000,3,2,1,2,0,1,0,0,0,0,0,0,0, ,1,0,0,7,1951, , , , , , , , , ,1910,1,1,2,1911,1,1,2,3,1,4,2,5000,5,5,5,4,5,-8,3,-8,4,-8,-8,-8,2,4,90,80,90,80,60,90,90,80,70, ,3,1,1,0,4,2,2,2, 
1278,1,11,29,52,2015/7/17 9:06,2,1986,1,1,1,12, ,4,2008,400000,4,2008,100,0,0,1,0,0,0,0,0,0, ,160,100,4,3,5,5,4,1,1,3,3,4,5,3,3,3,2,4,3,3,4,4,5,5,1,3,3,4,5,2,3,4,4,3,1,5,3,1,3,7,1,3,1,1,2,2,100000,3,3,1,1,0,0,1,1,0,0,0,0,0, ,0,1,1,3,2011,1985,2011,13,1,5,50000,1,3,1,1953,6,1,1,1955,6,1,1,2,2,4,2,100000,5,-8,-8,-8,5,5,4,4,4,3,4,3,3,3,60,30,30,60,60,60,60,30,60, ,5,2,1,1,1,4,3,2,4
1279,2,11,31,54,2015/7/22 14:07,2,1968,1,1,1,3, ,4,-2,0,1, ,200,0,0,1,0,0,0,0,0,0, ,160,112,4,4,4,1,1,2,2,2,5,1,1,1,5,4,4,1,3,3,3,1,5,4,5,4,3,2,2,3,1,2,3,2,2,3,1,6, , , , ,1,1,2,2,20000,3,3,1,2,0,1,0,0,0,0,0,0,0, ,0,1,0,3,1989,1968,1989,4,1,1,20000,1,5,1,-2,4,1,1,-2,1,1,2,3,3,2,2,80000,3,2,3,2,2,4,3,3,2,2,3,3,2,4,75,95,70,40,40,40,70,80,80, ,4,2,1,1,4,2,2,4,4
1280,1,11,29,52,2015/7/16 10:21,2,1957,1,1,1,7, ,4,1975,40000,4,1989,150,0,1,0,0,0,0,0,0,0, ,160,120,3,4,4,5,2,4,3,2,5,1,2,2,2,4,3,3,3,4,2,4,2,4,4,2,2,2,7,6,2,4,4,6,6,5,5,5, , , , ,1,1,2,2,50000,2,3,1,1,0,1,0,0,0,0,0,0,0, ,0,0, ,3,1981,1954,1981,12,4,5,10000,5, , ,-2,-8,1,-8,-2,-8,1,-8,2,2,4,2,-2,4,4,4,4,5,4,4,4,2,3,3,3,2,3,80,80,80,80,75,80,80,80,85,-8,5,2,1,1,2,2,2,4,4
1281,2,11,31,54,2015/7/15 16:34,1,1972,1,1,1,3, ,4,-2,30000,1, ,120,0,0,0,0,0,0,0,0,1, ,170,124,3,5,3,1,3,2,2,2,4,2,1,1,5,5,4,4,4,4,4,1,5,5,2,2,2,2,5,6,1,3,5,2,1,3,1,1,3,7,1,3,1,1,2,2,50000,4,2,1,2,0,1,0,0,0,0,0,0,0, ,0,2,0,3,1992,1976,1992,4,1,1,20000,1,3,1,1944,1,1,2,1947,1,1,2,3,1,4,3,70000,5,3,5,4,4,5,4,4,3,-8,-8,-8,-8,3,80,80,90,85,70,95,90,90,85, ,5,2,1,1,1,1,2,5,4
1282,1,11,29,52,2015/7/18 9:36,2,1975,1,1,1,4, ,4,-2,40000,1, ,200,0,0,1,0,0,0,0,0,0, ,167,120,5,5,4,1,1,2,2,2,3,5,2,2,4,4,4,4,3,3,1,4,4,5,1,2,3,3,2,3,2,2,2,5,4,-8,3,1,3,8,2,3,1,1,2,2,60000,3,3,1,1,0,1,0,0,0,0,0,0,0, ,1,0,0,3,1995,1973,1995,4,1,1,30000,1,2,1,1937,3,1,2,1938,3,1,-8,2,2,4,2,50000,2,2,2,2,4,3,2,4,3,2,-8,-8,1,3,50,50,50,60,60,60,60,60,60, ,3,1,1,0,4,4,4,4,4
1283,1,11,29,52,2015/7/16 10:23,2,1944,1,1,1,4, ,4,-2,13000,4,1981,65,0,0,0,0,0,0,0,0,1, ,168,126,2,4,2,2,1,1,1,3,5,1,1,1,5,4,5,4,4,3,2,3,5,4,5,4,4,2,7,5,1,3,4,4,4,5,3,5, , , , ,1,1,2,2,13000,1,2,1,2,0,1,0,0,0,0,0,0,0, ,2,2,4,7,1968, , , , , , , , , ,1917,3,4,16,1919,1,1,5,3,1,4,2,40000,1,1,1,1,3,3,2,3,2,3,3,3,1,2,90,60,60,70,70,60,60,80,80,1,5,4,2,2,2,2,2,4,4
1284,1,11,30,53,2015/7/15 16:05,1,1938,1,1,1,3, ,4,1950,4000,1, ,60,0,1,0,0,0,0,0,0,0, ,173,120,5,-8,4,1,2,1,1,4,5,1,1,1,5,4,4,5,4,5,4,4,5,5,5,4,4,2,7,7,1,4,4,3,2,3,2,5, , , , ,1,2,2,2,4000,2,2,1,2,0,1,0,0,0,0,0,0,0, ,4,2,6,3,1961,1943,1961,1,1,1,0,4, , ,-3,1,1,2,-3,1,1,2,3,2,4,2,50000,5,5,5,5,5,4,3,5,4,5,-8,2,1,2,90,80,60,80,50,60,60,80,80, ,3,6,4,2,4,2,2,4,4
1285,2,11,31,54,2015/7/16 10:58,2,1995,1,1,1,12, ,1,2014,2000,2, ,100,0,0,0,0,1,0,0,0,0, ,160,96,5,3,4,1,1,3,3,2,4,4,4,2,4,4,1,3,4,3,2,2,3,5,2,2,4,5,4,5,1,4,5,3,2,6,4,5, , , , ,1,2,2,2,50000,5,3,1,2,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1968,4,1,2,1970,4,1,2,2,2,3,2,100000,4,5,4,3,5,3,3,5,3,2,2,4,1,2,90,85,90,87,80,90,90,90,90,3,5,2,1,1,2,2,2,4,1
1286,1,11,29,52,2015/7/16 10:15,1,1995,1,1,1,12, ,1,-1,0,2, ,140,0,0,0,0,1,0,0,0,0, ,175,130,5,5,5,1,3,3,1,3,3,4,3,3,3,3,1,4,3,1,2,1,4,5,1,3,3,4,5,6,2,4,5,2,2,7,2,6, , , , ,1,2,2,2,30000,3,3,1,2,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1973,6,1,5,1974,3,1,5,3,2,4,-8,300000,4,4,4,3,4,4,4,5,3,4,3,3,2,5,80,80,70,75,65,60,75,80,80, ,5,2,1,1,5,4,3,2,1
1287,1,11,31,54,2015/7/19 17:51,2,1946,1,1,1,6, ,4,1964,0,1, ,100,0,0,1,0,0,0,0,0,0, ,158,110,4,3,3,2,1,4,3,2,4,2,2,1,5,3,2,4,4,4,3,1,5,4,3,3,4,2,6,3,2,4,4,5,6,4,4,5, , , , ,1,1,2,2,20000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,2,1,0,3,1968,1943,1968,12,4,2,12000,5, , ,1920,3,1,2,1924,1,1,2,2,3,4,2,20000,4,-8,-8,-8,5,4,3,5,4,3,-8,4,2,4,70,50,50,60,50,60,50,50,60,1,6,2,1,1,4,2,2,4,4
1288,1,11,29,52,2015/7/21 16:00,2,1960,1,0,3,3, ,2, ,20000,1, ,200,0,1,0,0,0,0,0,0,0, ,160,120,3,3,4,4,1,1,1,3,4,1,1,1,5,4,5,5,4,1,5,5,5,3,5,4,3,1,1,1,2,3,4,3,3,3,2,3, , , , ,1,1,2,2,100000,3,3,1,2,0,1,0,0,0,0,0,0,0, ,1,1,0,7,1980, , , , , , , , , ,-2,1,1,2,1940,1,1,5,2,1,5,2,15000,4,4,3,3,4,-8,3,-8,3,3,3,3,2,3,60,60,60,60,60,70,70,60,60, ,5,2,1,1,4,4,4,3,2
1289,2,11,31,54,2015/7/17 9:38,2,1986,1,1,1,4, ,4,2002,8000,1, ,300,0,0,0,0,0,1,0,0,0, ,160,150,4,4,5,1,1,2,1,3,4,4,4,3,4,4,4,4,4,4,1,5,5,5,1,3,4,3,3,2,2,2,4,3,2,5,5,1,3,2,2,3,1,1,2,2,30000,8,2,1,1,0,1,0,0,0,0,0,0,0, ,1,0,1,3,2007,1980,2007,4,1,1,20000,1,3,1,1955,4,1,1,1956,4,1,15,2,2,4,3,20000,4,4,3,2,4,4,2,2,2,2,2,2,1,5,50,50,50,30,0,-2,50,50,50, ,3,2,1,1,2,2,4,5,4
1290,1,11,29,52,2015/7/16 9:08,2,1965,1,1,1,4, ,4,1977,20000,1, ,140,0,1,0,0,0,0,0,0,0, ,160,110,4,4,4,1,3,4,3,4,4,2,1,1,4,4,2,5,4,3,4,1,5,4,4,4,3,2,1,2,1,3,4,4,4,4,3,1,3,20,1,3,1,2,2,2,20000,2,3,1,2,0,1,0,0,0,0,0,0,0, ,2,1,0,3,1985,1963,1985,4,1,1,10000,1,3,2,1930,2,1,2,1934,1,1,2,2,2,4,2,50000,3,3,4,3,3,4,3,3,4,3,3,3,3,4,80,70,75,80,70,75,80,75,80, ,6,3,2,1,4,3,3,4,4
1291,1,11,30,53,2015/7/18 15:06,2,1987,1,1,1,10, ,4,2010,20000,2, ,110,0,0,0,0,1,0,0,0,0, ,165,98,5,4,4,2,2,2,3,1,4,5,1,1,2,3,3,5,4,3,1,2,4,5,1,2,4,3,7,2,1,4,4,4,3,5,3,1,3,3,1,3,1,1,1,2,70000,4,3,1,1,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1967,6,2,1,1970,4,1,15,2,2,5,2,50000,5,5,4,4,5,5,3,5,2,3,3,3,1,3,90,80,60,70,70,70,70,80,80, ,3,2,1,1,2,1,4,4,4
1292,1,11,29,52,2015/7/22 10:54,2,1983,1,1,1,4, ,4,-3,-3,1, ,90,0,0,1,0,0,0,0,0,0, ,168,116,5,5,5,5,4,1,1,1,4,4,1,1,4,3,2,5,3,3,5,3,5,5,1,4,3,3,1,3,3,2,5,6,5,7,5,1,3,1,1,2,2,2,2,2,-3,4,4,2,1,0,1,0,0,0,0,0,0,0, ,1,1,2,3,-3,1980,-3,6,1,5,-3,1,3,1,1950,1,1,1,1952,1,1,15,1,1,4,2,14000,4,4,-8,-8,4,3,3,3,3,3,3,3,3,4,90,90,80,80,85,90,90,82,90, ,4,97,97,97,2,2,3,4,4
1293,1,11,31,54,2015/7/21 14:51,1,1993,1,1,1,12, ,1,2012,1500,2, ,100,0,0,0,0,1,0,0,0,0, ,179,130,4,3,3,2,1,2,2,1,4,5,3,2,5,4,2,4,4,4,1,2,4,5,1,2,3,4,5,5,6,3,4,3,2,5,3,6, , , , ,1,2,2,2,100000,3,3,1,1,0,1,0,0,0,0,0,0,0, ,0,0, ,1, , , , , , , , , , ,1968,12,4,1,1970,6,1,15,2,2,3,-8,100000,4,3,3,3,5,4,3,4,3,3,3,4,1,2,70,60,70,70,30,70,70,80,80, ,4,2,1,1,2,2,4,4,1
1294,1,11,30,53,2015/7/20 16:59,2,1976,1,0,1,4, ,4,1992,20000,1, ,100,0,1,0,0,0,0,0,0,0, ,155,120,3,3,3,1,1,2,2,2,4,5,1,2,4,4,4,4,4,4,1,4,5,4,1,3,3,1,3,5,2,2,2,3,3,5,3,1,2,7,1,4,1,2,2,2,20000,2,2,2,2,0,1,0,0,0,0,0,0,0, ,2,1,3,3,1996,1974,1996,3,1,1,0,5, , ,1950,3,1,2,1949,3,1,2,3,2,4,3,70000,5,4,4,4,5,5,3,5,4,4,4,4,1,3,80,80,80,70,60,70,60,70,60, ,6,3,2,1,2,2,4,4,4
1295,1,11,29,52,2015/7/17 18:00,1,1970,1,1,1,4, ,4,1985,100000,1, ,110,0,0,0,0,1,0,0,0,0, ,170,150,5,3,3,2,1,3,3,1,4,5,1,4,5,5,4,5,4,2,2,5,4,5,1,4,2,2,2,2,6,3,4,6,5,7,5,1,2,30,1,2,1,1,2,2,150000,4,4,2,1,0,0,1,0,0,0,0,0,0, ,0,1,1,3,1999,1976,1990,6,1,2,40000,1,3,1,1934,4,1,1,1941,4,1,1,2,2,2,3,-2,-8,-8,-8,-8,4,4,4,4,4,4,4,4,-8,2,90,85,90,80,70,90,70,80,95, ,3,1,1,0,4,2,4,2,4
